userid,version,sum_gamerounds,retention_1,retention_7,ab_group
9741862,gate_40,5,0,0,treatment
9742175,gate_30,53,1,0,control
9742213,gate_30,138,1,1,control
9742259,gate_30,8,0,0,control
9742404,gate_40,34,0,0,treatment
9742460,gate_40,185,0,1,treatment
9742512,gate_30,10,0,0,control
9742633,gate_30,15,1,1,control
9742672,gate_30,1,1,0,control
9743132,gate_30,7,1,0,control
9743187,gate_30,455,1,1,control
9743198,gate_40,2,1,0,treatment
9743352,gate_30,3,0,0,control
9743402,gate_40,38,1,0,treatment
9743425,gate_40,24,0,0,treatment
9743434,gate_30,7,0,0,control
9743789,gate_40,84,1,0,treatment
9743908,gate_30,15,0,0,control
9743964,gate_30,1,0,0,control
9744005,gate_30,4,0,0,control
9744014,gate_30,1,0,0,control
9744298,gate_30,123,1,1,control
9744427,gate_40,2,0,0,treatment
9744693,gate_40,24,1,0,treatment
9744697,gate_40,193,1,0,treatment
9744748,gate_40,2,0,0,treatment
9744832,gate_30,1,0,0,control
9744905,gate_40,316,0,1,treatment
9745468,gate_40,6,0,0,treatment
9745683,gate_30,1,0,0,control
9745879,gate_40,78,1,1,treatment
9746147,gate_40,2,0,0,treatment
9746286,gate_30,41,1,0,control
9746383,gate_30,12,0,0,control
9746387,gate_40,17,1,0,treatment
9746614,gate_30,4,0,0,control
9746703,gate_30,27,0,0,control
9746755,gate_40,1,0,0,treatment
9746769,gate_30,36,1,0,control
9746782,gate_40,24,0,0,treatment
9746977,gate_40,25,0,0,treatment
9747262,gate_30,77,1,0,control
9747263,gate_30,8,0,0,control
9747328,gate_30,0,0,0,control
9747417,gate_30,17,0,0,control
9747439,gate_30,47,1,0,control
9747455,gate_40,195,1,0,treatment
9747483,gate_30,2,0,0,control
9747891,gate_40,153,1,1,treatment
9747916,gate_40,33,0,1,treatment
9747957,gate_30,1,0,0,control
9747990,gate_30,39,1,1,control
9747995,gate_30,4,0,0,control
9748024,gate_40,0,0,0,treatment
9748053,gate_40,20,1,0,treatment
9748093,gate_40,23,0,0,treatment
9748129,gate_40,0,0,0,treatment
9748240,gate_40,1,0,0,treatment
9748250,gate_30,32,0,0,control
9748313,gate_30,0,0,0,control
9748566,gate_30,6,0,0,control
9748892,gate_30,126,1,0,control
9749000,gate_40,5,0,0,treatment
9749104,gate_40,1,0,0,treatment
9749471,gate_30,48,0,1,control
9749546,gate_40,0,0,0,treatment
9749564,gate_30,115,0,1,control
9749667,gate_30,1,0,0,control
9749767,gate_40,1,0,0,treatment
9749828,gate_40,82,1,0,treatment
9749929,gate_30,27,0,0,control
9749992,gate_30,13,0,0,control
9750009,gate_30,6,0,0,control
9750017,gate_40,0,1,0,treatment
9750059,gate_40,18,0,0,treatment
9750189,gate_40,191,1,0,treatment
9750216,gate_30,6,0,0,control
9750467,gate_30,24,1,1,control
9750489,gate_40,154,1,0,treatment
9750811,gate_30,322,1,1,control
9750842,gate_30,99,0,1,control
9750899,gate_30,12,0,0,control
9751091,gate_30,133,1,0,control
9751216,gate_30,12,0,1,control
9751227,gate_30,106,1,1,control
9751275,gate_30,17,1,0,control
9751412,gate_40,62,1,1,treatment
9751515,gate_40,2,0,0,treatment
9751517,gate_40,233,1,0,treatment
9751547,gate_40,12,0,0,treatment
9751615,gate_40,7,1,0,treatment
9751629,gate_30,63,0,0,control
9751725,gate_30,13,0,0,control
9751784,gate_40,51,0,0,treatment
9751828,gate_30,13,0,0,control
9751916,gate_30,17,0,0,control
9751933,gate_30,12,0,0,control
9752083,gate_40,214,1,0,treatment
9752104,gate_40,0,0,0,treatment
9752204,gate_40,22,1,0,treatment
9752412,gate_30,0,0,0,control
9752450,gate_40,4,0,0,treatment
9752477,gate_30,227,1,1,control
9752607,gate_40,131,1,0,treatment
9752945,gate_30,25,1,0,control
9753023,gate_40,157,1,0,treatment
9753155,gate_30,61,1,0,control
9753170,gate_30,66,1,0,control
9753358,gate_40,6,1,0,treatment
9753390,gate_30,8,1,0,control
9753391,gate_40,16,1,1,treatment
9753506,gate_30,83,1,0,control
9753669,gate_40,23,0,0,treatment
9753925,gate_40,0,0,0,treatment
9754024,gate_30,188,1,1,control
9754123,gate_30,29,0,0,control
9754147,gate_40,15,1,0,treatment
9754291,gate_30,18,0,0,control
9754320,gate_30,18,0,0,control
9754468,gate_40,1,0,0,treatment
9754626,gate_30,146,1,0,control
9754632,gate_40,78,0,1,treatment
9754672,gate_40,205,1,1,treatment
9754695,gate_30,1,0,0,control
9754767,gate_40,5,0,0,treatment
9754770,gate_40,3,0,0,treatment
9754860,gate_30,5,0,0,control
9755021,gate_40,2,0,0,treatment
9755028,gate_40,74,1,0,treatment
9755041,gate_30,4,0,0,control
9755103,gate_30,96,1,1,control
9755251,gate_40,2,0,0,treatment
9755328,gate_30,2,0,0,control
9755385,gate_40,94,0,0,treatment
9755512,gate_40,14,0,0,treatment
9755524,gate_40,7,0,0,treatment
9755529,gate_40,11,0,0,treatment
9755580,gate_30,3,0,0,control
9755668,gate_40,18,0,0,treatment
9755670,gate_40,68,1,0,treatment
9756014,gate_40,4,0,0,treatment
9756040,gate_30,5,0,0,control
9756058,gate_30,5,0,0,control
9756104,gate_30,4,0,0,control
9756256,gate_40,168,1,1,treatment
9756437,gate_40,24,1,0,treatment
9756571,gate_40,23,0,0,treatment
9756584,gate_40,1,0,0,treatment
9756597,gate_30,16,0,0,control
9756601,gate_30,5,0,0,control
9756781,gate_30,0,0,0,control
9756808,gate_40,0,0,0,treatment
9756895,gate_30,191,1,1,control
9756898,gate_30,226,1,1,control
9757285,gate_30,6,0,0,control
9757294,gate_30,7,0,0,control
9757564,gate_40,16,0,0,treatment
9757651,gate_40,62,0,0,treatment
9757824,gate_30,186,1,1,control
9758166,gate_30,13,0,0,control
9758383,gate_40,59,1,0,treatment
9758595,gate_40,8,0,0,treatment
9758761,gate_40,8,0,0,treatment
9758934,gate_30,8,1,0,control
9758953,gate_30,58,1,0,control
9759002,gate_30,4,0,0,control
9759080,gate_40,2,0,0,treatment
9759186,gate_40,11,0,0,treatment
9759292,gate_30,61,1,1,control
9759388,gate_30,95,1,0,control
9759556,gate_30,162,1,1,control
9759681,gate_40,20,0,0,treatment
9759721,gate_40,37,0,0,treatment
9759863,gate_30,34,0,0,control
9760027,gate_30,0,0,0,control
9760705,gate_30,109,1,0,control
9760853,gate_30,73,1,1,control
9760955,gate_30,6,0,0,control
9760986,gate_30,7,0,0,control
9761094,gate_30,92,1,0,control
9761206,gate_40,167,1,1,treatment
9761324,gate_30,20,1,0,control
9761371,gate_40,22,0,0,treatment
9761430,gate_30,5,0,0,control
9761446,gate_30,11,1,0,control
9761451,gate_40,33,1,0,treatment
9761499,gate_40,12,0,0,treatment
9761559,gate_30,13,1,0,control
9761633,gate_30,42,1,0,control
9761693,gate_30,55,1,0,control
9761834,gate_40,305,1,1,treatment
9761931,gate_40,3,0,0,treatment
9762072,gate_40,7,0,0,treatment
9762397,gate_30,30,1,0,control
9762620,gate_30,4,0,0,control
9762665,gate_40,161,1,0,treatment
9762670,gate_40,2,0,0,treatment
9762767,gate_40,81,1,0,treatment
9762932,gate_30,164,1,0,control
9763020,gate_30,3,0,0,control
9763112,gate_30,16,0,0,control
9763227,gate_40,11,0,0,treatment
9763416,gate_30,8,0,0,control
9763527,gate_40,2,0,0,treatment
9763539,gate_40,45,1,1,treatment
9763562,gate_40,28,0,0,treatment
9763702,gate_40,50,1,0,treatment
9763765,gate_30,8,1,0,control
9763866,gate_40,0,0,0,treatment
9763920,gate_30,6,0,0,control
9764191,gate_40,6,0,0,treatment
9764429,gate_40,89,1,1,treatment
9764610,gate_40,13,1,0,treatment
9764726,gate_30,34,1,0,control
9765024,gate_40,251,1,1,treatment
9765045,gate_30,85,1,1,control
9765113,gate_30,24,1,0,control
9765187,gate_30,0,0,0,control
9765226,gate_40,23,1,0,treatment
9765369,gate_40,24,0,0,treatment
9765382,gate_40,2,0,0,treatment
9765513,gate_30,8,0,0,control
9765621,gate_30,31,0,0,control
9765658,gate_40,0,0,0,treatment
9765691,gate_30,31,1,0,control
9765753,gate_30,15,1,0,control
9765882,gate_40,28,1,0,treatment
9766075,gate_40,30,1,0,treatment
9766135,gate_40,2,0,0,treatment
9766415,gate_40,21,0,0,treatment
9766689,gate_40,63,1,0,treatment
9766769,gate_40,5,0,0,treatment
9766869,gate_30,3,0,0,control
9766916,gate_30,69,0,0,control
9767054,gate_30,11,0,0,control
9767275,gate_30,100,1,1,control
9767581,gate_30,2,0,0,control
9767624,gate_40,38,0,0,treatment
9767632,gate_40,16,0,0,treatment
9767679,gate_30,10,0,0,control
9767812,gate_30,349,1,0,control
9768035,gate_40,2,0,0,treatment
9768077,gate_40,1,0,0,treatment
9768250,gate_30,60,0,0,control
9768439,gate_30,164,1,0,control
9768486,gate_40,10,0,0,treatment
9768648,gate_30,4,0,0,control
9768739,gate_40,287,1,1,treatment
9768756,gate_30,12,1,0,control
9768849,gate_40,12,0,0,treatment
9768889,gate_30,21,1,0,control
9769193,gate_40,13,1,0,treatment
9769420,gate_30,4,0,0,control
9769459,gate_40,469,1,1,treatment
9769530,gate_30,18,1,0,control
9770336,gate_40,5,0,0,treatment
9770785,gate_30,412,1,1,control
9770843,gate_30,26,1,0,control
9770966,gate_40,24,1,0,treatment
9771033,gate_40,33,1,0,treatment
9771136,gate_30,92,1,0,control
9771153,gate_40,25,0,0,treatment
9771191,gate_40,8,0,0,treatment
9771199,gate_40,55,1,1,treatment
9771471,gate_40,541,1,1,treatment
9771627,gate_40,119,1,0,treatment
9771696,gate_30,4,1,0,control
9771978,gate_30,49,1,0,control
9771981,gate_40,15,1,0,treatment
9772279,gate_40,3,0,0,treatment
9772418,gate_30,34,0,0,control
9772549,gate_40,160,1,1,treatment
9772795,gate_40,274,0,1,treatment
9772806,gate_40,52,0,0,treatment
9772823,gate_30,8,1,0,control
9772962,gate_30,3,0,0,control
9773538,gate_40,52,1,0,treatment
9773835,gate_30,14,0,0,control
9774326,gate_40,194,1,0,treatment
9774359,gate_40,54,1,0,treatment
9774460,gate_40,13,0,0,treatment
9774505,gate_40,1,0,0,treatment
9774512,gate_30,2,0,0,control
9774513,gate_40,43,0,1,treatment
9774599,gate_40,6,0,0,treatment
9774643,gate_40,158,1,1,treatment
9774875,gate_40,0,0,0,treatment
9774935,gate_40,8,0,0,treatment
9775065,gate_40,74,1,1,treatment
9775071,gate_40,176,1,1,treatment
9775580,gate_40,103,1,0,treatment
9775766,gate_30,42,1,0,control
9775796,gate_40,28,0,1,treatment
9775834,gate_30,9,0,0,control
9775871,gate_30,9,0,0,control
9775879,gate_40,44,1,0,treatment
9775917,gate_40,465,1,1,treatment
9776165,gate_40,30,1,0,treatment
9776284,gate_40,31,1,0,treatment
9776309,gate_40,39,1,0,treatment
9776539,gate_30,4,0,0,control
9776605,gate_30,221,1,0,control
9776641,gate_30,4,0,0,control
9776682,gate_30,88,1,0,control
9776718,gate_30,4,0,0,control
9776815,gate_40,71,1,1,treatment
9777093,gate_30,2,0,0,control
9777106,gate_30,13,1,0,control
9777349,gate_30,18,1,0,control
9777580,gate_30,47,0,0,control
9777806,gate_40,4,0,0,treatment
9777874,gate_30,12,0,0,control
9777894,gate_40,98,1,0,treatment
9777906,gate_30,2,0,0,control
9778085,gate_30,272,1,1,control
9778229,gate_40,11,1,0,treatment
9778364,gate_40,245,1,1,treatment
9778848,gate_40,10,0,0,treatment
9778866,gate_40,51,1,0,treatment
9778967,gate_40,10,0,0,treatment
9778977,gate_40,126,1,0,treatment
9778994,gate_30,4,0,0,control
9779075,gate_30,7,0,0,control
9779084,gate_40,0,0,0,treatment
9779165,gate_40,0,0,0,treatment
9779432,gate_40,19,1,0,treatment
9779487,gate_30,1,0,0,control
9779539,gate_40,1,0,0,treatment
9779764,gate_30,6,1,0,control
9779992,gate_40,42,1,0,treatment
9780122,gate_40,60,0,1,treatment
9780373,gate_30,229,1,1,control
9780472,gate_30,6,0,0,control
9780523,gate_40,9,0,0,treatment
9780626,gate_40,7,0,0,treatment
9780805,gate_30,3,0,0,control
9780919,gate_30,325,1,1,control
9780931,gate_40,16,0,0,treatment
9781174,gate_30,5,0,0,control
9781195,gate_40,123,1,1,treatment
9781234,gate_40,407,1,1,treatment
9781467,gate_30,34,0,1,control
9781615,gate_40,1,0,0,treatment
9781813,gate_40,28,1,0,treatment
9781919,gate_40,1,0,0,treatment
9781977,gate_30,11,0,0,control
9782049,gate_40,383,1,0,treatment
9782149,gate_40,3,0,0,treatment
9782688,gate_30,0,0,0,control
9782834,gate_30,18,0,0,control
9782844,gate_40,33,0,0,treatment
9782929,gate_30,10,1,0,control
9782932,gate_40,14,1,0,treatment
9783062,gate_30,0,0,0,control
9783173,gate_30,2,0,0,control
9783289,gate_40,2,1,0,treatment
9783623,gate_30,23,1,0,control
9783655,gate_30,75,1,0,control
9783694,gate_30,21,0,0,control
9783736,gate_40,42,1,0,treatment
9783798,gate_40,107,1,1,treatment
9783904,gate_30,8,0,0,control
9783945,gate_30,14,1,0,control
9783993,gate_40,4,0,0,treatment
9784113,gate_40,16,0,0,treatment
9784141,gate_30,5,0,0,control
9784168,gate_40,23,0,0,treatment
9784239,gate_40,5,0,0,treatment
9784339,gate_40,8,0,0,treatment
9784353,gate_30,1,0,0,control
9784763,gate_40,1,0,0,treatment
9784941,gate_30,11,0,0,control
9784981,gate_30,55,1,1,control
9785102,gate_40,12,1,0,treatment
9785175,gate_40,107,1,1,treatment
9785286,gate_30,71,1,0,control
9785530,gate_40,25,0,0,treatment
9785718,gate_40,1,0,0,treatment
9785730,gate_30,16,1,0,control
9785804,gate_30,105,1,1,control
9785896,gate_40,148,0,0,treatment
9785969,gate_30,572,1,1,control
9786050,gate_40,11,0,0,treatment
9786331,gate_30,13,0,0,control
9786432,gate_30,141,0,1,control
9786541,gate_30,94,1,0,control
9786545,gate_40,1,0,0,treatment
9786751,gate_40,19,1,1,treatment
9787079,gate_30,24,0,0,control
9787135,gate_30,180,0,1,control
9787192,gate_40,5,1,0,treatment
9787348,gate_30,35,0,1,control
9787380,gate_30,3,0,0,control
9787442,gate_40,95,0,0,treatment
9787602,gate_30,5,0,0,control
9787919,gate_30,56,1,0,control
9788071,gate_40,45,1,0,treatment
9788238,gate_40,286,1,1,treatment
9788279,gate_40,23,0,0,treatment
9788308,gate_30,41,0,0,control
9788682,gate_30,5,1,0,control
9788874,gate_40,4,0,0,treatment
9789024,gate_30,2,0,0,control
9789182,gate_30,130,1,1,control
9789207,gate_30,4,0,0,control
9789357,gate_40,19,1,0,treatment
9789579,gate_30,1,0,0,control
9789773,gate_30,4,0,0,control
9789809,gate_30,4,0,0,control
9789869,gate_40,78,1,0,treatment
9789902,gate_40,66,1,0,treatment
9790149,gate_30,161,1,0,control
9790234,gate_40,133,1,0,treatment
9790418,gate_40,16,1,0,treatment
9790636,gate_30,130,1,1,control
9790651,gate_40,13,0,0,treatment
9790698,gate_30,12,0,0,control
9790706,gate_40,88,0,0,treatment
9790893,gate_30,105,1,0,control
9790920,gate_30,38,1,0,control
9790955,gate_30,1,0,0,control
9790969,gate_30,10,0,0,control
9791102,gate_30,35,0,1,control
9791126,gate_30,8,0,0,control
9791264,gate_30,27,0,0,control
9791407,gate_40,9,1,0,treatment
9791409,gate_30,5,0,0,control
9791488,gate_40,7,1,0,treatment
9791599,gate_40,2063,1,1,treatment
9791826,gate_30,2,0,0,control
9791972,gate_40,9,0,0,treatment
9792002,gate_40,35,1,0,treatment
9792054,gate_40,37,1,1,treatment
9792088,gate_30,26,1,0,control
9792090,gate_30,8,1,0,control
9792194,gate_40,1,0,0,treatment
9792263,gate_40,0,0,0,treatment
9792371,gate_40,21,0,0,treatment
9792621,gate_30,5,0,0,control
9792638,gate_40,40,1,0,treatment
9792670,gate_40,9,0,0,treatment
9792885,gate_40,40,1,0,treatment
9793025,gate_40,148,1,1,treatment
9793098,gate_30,3,0,0,control
9793220,gate_40,3,0,0,treatment
9793323,gate_30,0,0,0,control
9793373,gate_40,52,1,0,treatment
9793515,gate_30,223,1,1,control
9794086,gate_40,27,1,0,treatment
9794142,gate_40,6,0,0,treatment
9794196,gate_30,143,1,0,control
9794259,gate_40,17,0,0,treatment
9794268,gate_30,4,1,0,control
9794300,gate_40,119,1,1,treatment
9794383,gate_40,846,1,1,treatment
9794525,gate_30,30,0,0,control
9794587,gate_40,5,0,0,treatment
9794730,gate_40,26,1,0,treatment
9794790,gate_30,1,0,0,control
9794801,gate_40,53,1,0,treatment
9794893,gate_40,9,0,0,treatment
9795042,gate_30,355,0,1,control
9795061,gate_40,0,0,0,treatment
9795268,gate_30,65,1,0,control
9795307,gate_30,1,0,0,control
9795455,gate_40,1,0,0,treatment
9795806,gate_40,6,1,0,treatment
9795874,gate_40,13,0,0,treatment
9796124,gate_30,14,1,0,control
9796134,gate_40,3,0,0,treatment
9796308,gate_40,22,1,0,treatment
9796402,gate_30,3,0,0,control
9796599,gate_40,2,0,0,treatment
9796847,gate_30,17,0,0,control
9796911,gate_40,74,1,0,treatment
9797090,gate_30,2,0,0,control
9797158,gate_40,27,1,0,treatment
9797490,gate_40,13,1,0,treatment
9797641,gate_30,4,0,0,control
9797788,gate_30,1,0,0,control
9797994,gate_40,33,0,0,treatment
9798020,gate_30,25,1,0,control
9798050,gate_30,2,0,0,control
9798203,gate_40,3,0,0,treatment
9798356,gate_30,1,0,0,control
9798438,gate_30,16,1,0,control
9798645,gate_30,53,0,1,control
9798994,gate_30,3,0,0,control
9799040,gate_30,12,1,0,control
9799104,gate_30,7,0,0,control
9799122,gate_30,2,0,0,control
9799224,gate_30,1,0,0,control
9799231,gate_30,95,1,1,control
9799265,gate_30,3,0,0,control
9799567,gate_30,16,0,0,control
9799611,gate_40,3,0,0,treatment
9799726,gate_30,9,0,0,control
9799756,gate_40,47,0,1,treatment
9799897,gate_40,47,1,0,treatment
9799997,gate_40,35,0,0,treatment
9800030,gate_40,7,0,0,treatment
9800126,gate_30,18,1,0,control
9800309,gate_30,9,0,0,control
9800324,gate_30,168,1,0,control
9800430,gate_30,61,1,1,control
9800680,gate_30,3,0,0,control
9800866,gate_30,3,0,0,control
9801043,gate_40,10,0,0,treatment
9801221,gate_40,99,1,0,treatment
9801304,gate_40,7,0,0,treatment
9801335,gate_30,0,0,0,control
9801409,gate_40,4,0,0,treatment
9801485,gate_30,7,1,0,control
9801577,gate_30,189,1,1,control
9801766,gate_30,11,0,0,control
9801875,gate_40,6,0,0,treatment
9801943,gate_30,2,0,0,control
9801972,gate_40,10,0,0,treatment
9801973,gate_30,76,1,0,control
9801978,gate_30,167,1,0,control
9801991,gate_30,15,1,0,control
9802236,gate_40,16,0,0,treatment
9802377,gate_30,32,1,0,control
9802399,gate_30,7,0,0,control
9802542,gate_40,54,1,0,treatment
9802580,gate_30,347,1,1,control
9802970,gate_40,9,1,0,treatment
9803063,gate_30,470,1,1,control
9803106,gate_40,5,0,0,treatment
9803147,gate_40,24,1,0,treatment
9803275,gate_40,64,1,0,treatment
9803341,gate_30,9,0,0,control
9803403,gate_40,124,0,1,treatment
9803428,gate_40,6,0,0,treatment
9803464,gate_40,30,1,0,treatment
9803492,gate_40,1,0,0,treatment
9803531,gate_40,21,1,1,treatment
9803539,gate_30,42,1,0,control
9803830,gate_40,22,1,0,treatment
9804031,gate_30,40,1,0,control
9804036,gate_30,1,1,0,control
9804066,gate_30,47,1,1,control
9804104,gate_40,54,1,0,treatment
9804117,gate_40,5,0,0,treatment
9804315,gate_40,13,0,0,treatment
9804331,gate_30,9,0,0,control
9804414,gate_30,107,1,0,control
9804505,gate_40,3,0,0,treatment
9804565,gate_40,0,0,0,treatment
9804569,gate_40,469,1,1,treatment
9804570,gate_30,38,0,0,control
9804685,gate_40,82,1,0,treatment
9804895,gate_30,55,1,0,control
9804952,gate_40,165,0,1,treatment
9805090,gate_30,10,1,0,control
9805112,gate_40,19,0,1,treatment
9805444,gate_40,27,0,0,treatment
9805471,gate_40,82,0,0,treatment
9805521,gate_40,59,1,0,treatment
9805585,gate_30,10,0,0,control
9805597,gate_30,6,0,0,control
9805620,gate_30,82,1,1,control
9805702,gate_40,5,0,0,treatment
9805803,gate_40,2,0,0,treatment
9805815,gate_30,70,1,0,control
9805976,gate_40,164,1,1,treatment
9806060,gate_40,33,0,0,treatment
9806241,gate_40,14,0,0,treatment
9806786,gate_40,6,0,0,treatment
9806822,gate_40,147,1,1,treatment
9806842,gate_40,4,1,0,treatment
9806898,gate_30,1,0,0,control
9806969,gate_40,33,1,0,treatment
9807020,gate_30,8,0,0,control
9807113,gate_40,21,0,1,treatment
9807140,gate_40,36,1,0,treatment
9807561,gate_40,3,0,0,treatment
9807764,gate_40,138,0,1,treatment
9808016,gate_30,64,1,1,control
9808169,gate_40,8,0,0,treatment
9808206,gate_40,14,1,0,treatment
9808235,gate_30,15,1,0,control
9808253,gate_30,52,0,0,control
9808284,gate_30,42,0,0,control
9808305,gate_40,5,1,0,treatment
9808546,gate_40,2,0,0,treatment
9808555,gate_30,0,0,0,control
9808575,gate_40,174,1,0,treatment
9809085,gate_40,179,1,1,treatment
9809271,gate_40,6,1,0,treatment
9809277,gate_30,112,1,1,control
9809363,gate_30,46,0,0,control
9809368,gate_30,42,1,0,control
9809388,gate_30,31,1,0,control
9809557,gate_40,118,1,1,treatment
9809560,gate_30,117,1,1,control
9809682,gate_30,19,0,0,control
9809754,gate_40,14,1,0,treatment
9809798,gate_30,49,1,0,control
9810092,gate_40,1,0,0,treatment
9810317,gate_40,70,0,0,treatment
9810591,gate_30,148,1,1,control
9810600,gate_40,36,0,0,treatment
9810826,gate_30,1,0,0,control
9810853,gate_30,25,0,0,control
9810857,gate_40,1,0,0,treatment
9811112,gate_40,12,0,0,treatment
9811175,gate_40,81,1,0,treatment
9811199,gate_30,99,1,1,control
9811516,gate_40,174,1,1,treatment
9811710,gate_40,0,0,0,treatment
9811826,gate_30,12,0,0,control
9812078,gate_30,123,0,0,control
9812079,gate_40,30,1,0,treatment
9812184,gate_30,88,1,0,control
9812468,gate_30,65,1,0,control
9812498,gate_30,292,1,1,control
9812523,gate_30,21,1,0,control
9812574,gate_30,199,1,1,control
9812851,gate_40,13,1,0,treatment
9812863,gate_40,0,0,0,treatment
9813244,gate_30,142,1,1,control
9813430,gate_30,33,1,0,control
9813443,gate_40,287,1,1,treatment
9813712,gate_40,32,1,1,treatment
9813766,gate_40,6,1,0,treatment
9813807,gate_30,16,1,0,control
9813849,gate_30,371,1,0,control
9813876,gate_40,16,1,0,treatment
9814033,gate_40,183,1,0,treatment
9814316,gate_30,6,0,0,control
9814843,gate_40,3,0,0,treatment
9815160,gate_40,0,0,0,treatment
9815444,gate_30,93,1,1,control
9815537,gate_40,32,1,0,treatment
9815920,gate_40,33,1,0,treatment
9816053,gate_30,6,1,0,control
9816117,gate_40,8,1,0,treatment
9816168,gate_40,3,0,0,treatment
9816253,gate_40,172,1,0,treatment
9816541,gate_40,13,0,0,treatment
9816646,gate_30,351,1,1,control
